Composure,/kəmˈpōZHər/,The state or feeling of being calm and in control of oneself.,"""She was struggling to regain her composure.""","Self-control, self-possession, self-command, calmness, equanimity, equilibrium, calm, coolness, collectedness, serenity, tranquillity.",,,,,,,[sound:AUDIO-Composure.mp3],
Compound,/ˈkämˌpound/,Make up (a composite whole); constitute.,"""A dialect compounded of spanish and dutch.""","Be composed of, be made up of, be constituted of, be formed from.",Make (something bad) worse; intensify the negative aspects of.,"""I compounded the problem by trying to make wrong things right.""","Aggravate, worsen, make worse, add to, augment, exacerbate, intensify, heighten, increase, magnify.",Forbear from prosecuting (a felony) in exchange for money or other consideration.,"""Since the effect of compounding an offence is that of acquittal, the perpetrators would also know that they cannot be tried again for the same offence.""",,[sound:AUDIO-Compound.mp3],
Comprehensible,/ˌkämprəˈhensəb(ə)l/,Able to be understood; intelligible.,"""Clear and comprehensible english.""","Intelligible, understandable, easy to understand, digestible, user-friendly, accessible.",,,,,,,[sound:AUDIO-Comprehensible.mp3],
Comprehension,/ˌkämprəˈhen(t)SH(ə)n/,The action or capability of understanding something.,"""Some won't have the least comprehension of what i'm trying to do.""","Understanding, ability to understand, grasp, grip, conception, apprehension, cognition, cognizance, ken, knowledge, awareness, perception, discernment.",Inclusion.,,,,,,[sound:AUDIO-Comprehension.mp3],
Comprehensive,/ˌkämprəˈhensiv/,A secondary school catering to children of all abilities from a given area.,"""He trained as an accountant after leaving the local comprehensive.""",,Relating to understanding.,,,,,,[sound:AUDIO-Comprehensive.mp3],
Compress,/kəmˈpres/,A pad of absorbent material pressed onto part of the body to relieve inflammation or stop bleeding.,"""A cold compress.""","Bandage, covering, plaster, gauze, lint, compress, ligature, swathe, poultice, salve.",,,,,,,[sound:AUDIO-Compress.mp3],
Compressible,/kəmˈpresəb(ə)l/,Able to be pressed into a smaller space.,"""Because plastic bags are light and compressible, they constitute only 2 percent of landfill.""",,,,,,,,[sound:AUDIO-Compressible.mp3],
Comprise,/kəmˈprīz/,Consist of; be made up of.,"""The country comprises twenty states.""","Consist of, be made up of, be composed of, contain, take in, embrace, encompass, incorporate.",,,,,,,[sound:AUDIO-Comprise.mp3],
Compromise,/ˈkämprəˌmīz/,Settle a dispute by mutual concession.,"""In the end we compromised and deferred the issue.""","Meet each other halfway, find the middle ground, come to terms, come to an understanding, make a deal, make concessions, find a happy medium, strike a balance.",Accept standards that are lower than is desirable.,"""We were not prepared to compromise on safety.""","Change one's mind, give way, give in, yield, acquiesce, compromise, adapt, retract, do a u-turn, eat one's words.","Bring into disrepute or danger by indiscreet, foolish, or reckless behavior.","""Situations in which his troops could be compromised.""",,[sound:AUDIO-Compromise.mp3],
Compulsion,/kəmˈpəlSHən/,The action or state of forcing or being forced to do something; constraint.,"""The payment was made under compulsion.""","Obligation, constraint, force, coercion, duress, pressure, pressurization, enforcement, oppression, intimidation.","An irresistible urge to behave in a certain way, especially against one's conscious wishes.","""He felt a compulsion to babble on about what had happened.""","Urge, impulse, need, necessity, desire, longing, motivation, drive.",,,,[sound:AUDIO-Compulsion.mp3],
Compulsory,/kəmˈpəlsərē/,Required by law or a rule; obligatory.,"""Compulsory military service.""","Obligatory, mandatory, required, requisite, necessary, essential, statutory, prescribed.",,,,,,,[sound:AUDIO-Compulsory.mp3],
Compunction,/kəmˈpəNG(k)SH(ə)n/,A feeling of guilt or moral scruple that prevents or follows the doing of something bad.,"""Spend the money without compunction.""","Scruples, misgivings, qualms, worries, unease, uneasiness, hesitation, hesitancy, doubts, reluctance, reservations.",,,,,,,[sound:AUDIO-Compunction.mp3],
Computation,/ˌkämpyəˈtāSH(ə)n/,The action of mathematical calculation.,"""Months of computation carried out on 200 computers.""","Arithmetical problem, problem, calculation, reckoning, tally, question.",,,,,,,[sound:AUDIO-Computation.mp3],
Compute,/kəmˈpyo͞ot/,Calculate or reckon (a figure or amount).,"""We can compute the exact increase.""","Calculate, work out, reckon, figure, enumerate, determine, evaluate, assess, quantify, put a figure on.",,,,,,,[sound:AUDIO-Compute.mp3],
Concatenate,/kənˈkatnˌāt/,Link (things) together in a chain or series.,"""Some words may be concatenated, such that certain sounds are omitted.""","Attach, join, fasten, fix, affix, couple, link, bridge, secure, make fast, tie, tie up, bind, fetter, strap, rope, tether, truss, lash, hitch, moor, anchor, yoke, chain.",,,,,,,[sound:AUDIO-Concatenate.mp3],
Concatenation,/kənˌkatnˈāSH(ə)n/,A series of interconnected things or events.,"""A singular concatenation of events unlikely to recur.""","Series, sequence, succession.",,,,,,,[sound:AUDIO-Concatenation.mp3],
Concede,/kənˈsēd/,Admit that something is true or valid after first denying or resisting it.,"""I had to concede that i'd overreacted.""","Admit, acknowledge, accept, allow, grant, recognize, own, confess.",Surrender or yield (something that one possesses).,"""To concede all the territory he'd won.""","Surrender, yield, give up, relinquish, cede, hand over, turn over, part with, deliver up.",,,,[sound:AUDIO-Concede.mp3],
Conceit,/kənˈsēt/,Excessive pride in oneself.,"""He was puffed up with conceit.""","Vanity, narcissism, conceitedness, self-love, self-admiration, self-adulation, self-regard, egotism, egoism, egocentricity, egomania.",A fanciful expression in writing or speech; an elaborate metaphor.,"""The idea of the wind's singing is a prime romantic conceit.""","Image, imagery, figurative expression, metaphor, simile, trope, figure of speech.",,,,[sound:AUDIO-Conceit.mp3],
Conceive,/kənˈsēv/,Become pregnant with (a child).,"""She was conceived when her father was 49.""",,Form or devise (a plan or idea) in the mind.,"""The dam project was originally conceived in 1977.""","Think up, think of, come up with, dream up, draw up, devise, form, formulate, design, frame, invent, coin, originate, create, develop, evolve.",,,,[sound:AUDIO-Conceive.mp3],
Concerted,/kənˈsərdəd/,"Jointly arranged, planned, or carried out; coordinated.","""Determined to begin a concerted action against them.""","Joint, united, jointly planned, coordinated, collaborative, collective, combined, cooperative, interactive, synergetic.",(of music) arranged in several parts of equal importance.,"""Concerted secular music for voices.""",,,,,[sound:AUDIO-Concerted.mp3],
Concerto,/kənˈCHerdō/,"A musical composition for a solo instrument or instruments accompanied by an orchestra, especially one conceived on a relatively large scale.",,"Work of art, work, creation, artistic work, literary work, musical work, opus, oeuvre, piece, arrangement.",,,,,,,[sound:AUDIO-Concerto.mp3],
Concession,/kənˈseSHən/,"A thing that is granted, especially in response to demands; a thing conceded.","""The strikers returned to work having won some concessions.""","Compromise, adjustment, modification.",A preferential allowance or rate given by an organization.,"""Tax concessions.""",,"The right to use land or other property for a specified purpose, granted by a government, company, or other controlling body.","""New logging concessions.""","Right, privilege, favour.",[sound:AUDIO-Concession.mp3],
Conciliate,/kənˈsilēˌāt/,Stop (someone) from being angry or discontented; placate; pacify.,"""Concessions were made to conciliate the peasantry.""","Appease, placate, pacify, mollify, propitiate, assuage, calm down, soothe, humour, reconcile, disarm, win over, make peace with.",Gain (esteem or goodwill).,"""The arts which conciliate popularity.""",,,,,[sound:AUDIO-Conciliate.mp3],
Conciliatory,/kənˈsilēəˌtôrē/,Intended or likely to placate or pacify.,"""A conciliatory approach.""","Propitiatory, placatory, appeasing, pacifying, pacific, mollifying, so as to pour oil on troubled waters, peacemaking, reconciliatory.",,,,,,,[sound:AUDIO-Conciliatory.mp3],
Concise,/kənˈsīs/,Giving a lot of information clearly and in a few words; brief but comprehensive.,"""A concise account of the country's history.""","Succinct, short, brief, to the point, pithy, incisive, short and sweet, crisp.",,,,,,,[sound:AUDIO-Concise.mp3],
Conclusive,/kənˈklo͞osiv/,(of evidence or argument) serving to prove a case; decisive or convincing.,"""Conclusive evidence.""","Incontrovertible, incontestable, irrefutable, unquestionable, undeniable, indisputable, unassailable, beyond dispute, beyond question, beyond doubt, beyond a shadow of a doubt, certain, decisive, convincing, clinching, definitive, definite, positive, final, ultimate, categorical, demonstrative, unequivocal, unarguable, unanswerable, uncontroversial.",,,,,,,[sound:AUDIO-Conclusive.mp3],
Concoct,/kənˈkäkt/,Make (a dish or meal) by combining various ingredients.,"""They concoct relish from corn that is so naturally sweet no extra sugar is needed.""","Prepare, make, put together, assemble.",,,,,,,[sound:AUDIO-Concoct.mp3],
Concomitant,/kənˈkämədənt/,A phenomenon that naturally accompanies or follows something.,"""Some of us look on pain and illness as concomitants of the stresses of living.""","Result, consequence, outcome, out-turn, sequel, effect, reaction, repercussion, reverberations, ramification, end, end result, conclusion, termination, culmination, denouement, corollary, concomitant, aftermath, fruit, fruits, product, produce, by-product.",,,,,,,[sound:AUDIO-Concomitant.mp3],
Concord,/ˈkäNGˌkôrd/,Agreement or harmony between people or groups.,"""A pact of peace and concord.""","Agreement, harmony, accord, consensus, concurrence, unity, unanimity, unison, oneness.","Agreement between words in gender, number, case, person, or any other grammatical category which affects the forms of the words.",,,A chord that is pleasing or satisfactory in itself.,,,[sound:AUDIO-Concord.mp3],
Concordance,/kənˈkôrdns/,Make a concordance of (a text).,"""His works are extremely well-known and have been concordanced.""",,Agreement or consistency.,"""The concordance between the teams' research results.""","Correspondence, consistency, compatibility, conformity, coincidence, harmony, concord, accord, accordance, congruity.","The inheritance by two related individuals (especially twins) of the same genetic characteristic, such as susceptibility to a disease.",,,[sound:AUDIO-Concordance.mp3],
Concupiscence,/känˈkyo͞opəsəns/,Strong sexual desire; lust.,"""St. anthony's battle with concupiscence.""","Sexual desire, lust, lustfulness, sexual appetite, sexual longing, sexual passion, ardour, desire, passion.",,,,,,,[sound:AUDIO-Concupiscence.mp3],
Concur,/kənˈkər/,Be of the same opinion; agree.,"""The authors concurred with the majority.""","Agree, be in agreement, be in accord, be in accordance, accord, go along, fall in, be in harmony, be in sympathy.",Happen or occur at the same time; coincide.,"""In tests, cytogenetic determination has been found to concur with enzymatic determination.""","Coincide, happen together, occur together, happen simultaneously, occur simultaneously, happen at the same time, occur at the same time, be simultaneous, be concurrent, synchronize, coexist.",,,,[sound:AUDIO-Concur.mp3],
